Date,Open,High,Low,Close,Volume
1986-03-13,0.05578315546430025,0.06398663467930152,0.05578315546430025,0.061251722276210785,1031788800
1986-03-14,0.061251675911765474,0.06453344251191462,0.061251675911765474,0.06343910098075867,308160000
1986-03-17,0.06343910073197055,0.06508029852393854,0.06343910073197055,0.06453344225883484,133171200
1986-03-18,0.06453346396175857,0.0650803204107728,0.06234540916883321,0.06289226561784744,67766400
1986-03-19,0.0628922782066537,0.06343913476512925,0.061251708531227064,0.061798565089702606,47894400
1986-03-20,0.061798550045931544,0.061798550045931544,0.059611124344519706,0.060157980769872665,58435200
1986-03-21,0.06015797679353369,0.06125168957194707,0.05742369484750024,0.05851740762591362,59990400
1986-03-24,0.058517430364084425,0.058517430364084425,0.056330003957287406,0.056876860558986664,65289600
1986-03-25,0.056876862742898666,0.057970575988292694,0.056330006120201656,0.057970575988292694,32083200
1986-03-26,0.05797056830570731,0.06015799450660536,0.0574237117554828,0.059611137956380844,22752000
1986-03-27,0.05961113658510695,0.060704849660396576,0.05961113658510695,0.060704849660396576,16848000
1986-03-31,0.060704837195225625,0.060704837195225625,0.05906426791916675,0.060157980769872665,12873600
1986-04-01,0.06015799450660536,0.06015799450660536,0.059611137956380844,0.059611137956380844,11088000
1986-04-02,0.059611124344519706,0.061251693620578584,0.059611124344519706,0.060157980769872665,27014400
1986-04-03,0.060704849660396576,0.06234541927333102,0.060704849660396576,0.060704849660396576,23040000
1986-04-04,0.060704849660396576,0.06125170619804139,0.060704849660396576,0.060704849660396576,26582400
1986-04-07,0.06070485105682987,0.06125170760705438,0.058517424855931824,0.059611137956380844,16560000
1986-04-08,0.059611124344519706,0.061251693620578584,0.059611124344519706,0.060157980769872665,10252800
1986-04-09,0.06015800891382868,0.06179857895740184,0.06015800891382868,0.061251722276210785,12153600
1986-04-10,0.061251708531227064,0.062345421648178155,0.060157995414275967,0.061798565089702606,13881600
1986-04-11,0.06234540916883321,0.06398660751274433,0.06234540916883321,0.06289226561784744,17222400
1986-04-14,0.06289224471351036,0.06398658624466631,0.06289224471351036,0.06343910098075867,12153600
1986-04-15,0.06343910098075867,0.06343910098075867,0.061251675911765474,0.06343910098075867,9302400
1986-04-16,0.06343913954527708,0.06617405154072512,0.0628922829455958,0.06562719494104385,31910400
1986-04-17,0.06562715910175335,0.06617401540279388,0.06562715910175335,0.06617401540279388,22003200
1986-04-18,0.06617404808146167,0.06617404808146167,0.06343913622898176,0.06398662179708481,21628800
1986-04-21,0.06398662179708481,0.06453347836817902,0.06234542308679333,0.06398662179708481,22924800
1986-04-22,0.06398660751274433,0.06398660751274433,0.06289226561784744,0.06289226561784744,15552000
1986-04-23,0.0628922908397589,0.06343914750808094,0.062345434171436856,0.06316571682691574,15609600
1986-04-24,0.06316572277237137,0.07054891983378511,0.06289229675947838,0.06945520639419556,62352000
1986-04-25,0.07000206061077442,0.0768384007079315,0.07000206061077442,0.07383068650960922,85795200
1986-04-28,0.07383064314176045,0.07492435589979686,0.07328315776595434,0.07437749952077866,28886400
1986-04-29,0.07437751261255528,0.07437751261255528,0.07164260123928289,0.07218945771455765,30326400
1986-04-30,0.07218945390996,0.0727363103564138,0.0689083152312372,0.0705488845705986,30902400
1986-05-01,0.07054891983378511,0.07054891983378511,0.06836149295460602,0.06945520639419556,54345600
1986-05-02,0.06945520639419556,0.07054891983378511,0.06890834967440078,0.06945520639419556,20246400
1986-05-05,0.06945517535260848,0.06945517535260848,0.06890831887722015,0.06890831887722015,3254400
1986-05-06,0.06945520639419556,0.07054891983378511,0.06945520639419556,0.06945520639419556,9734400
1986-05-07,0.06945520639419556,0.07000206311399033,0.06836149295460602,0.06945520639419556,5155200
1986-05-08,0.06945517041939897,0.07000202685594559,0.06890831398285235,0.07000202685594559,3542400
1986-05-09,0.07000206311399033,0.07000206311399033,0.06945520639419556,0.06945520639419556,6076800
1986-05-12,0.06945517041939897,0.07164259616558544,0.06945517041939897,0.07000202685594559,10483200
1986-05-13,0.0700020281241448,0.0710957410170524,0.0700020281241448,0.0705488845705986,3830400
1986-05-14,0.0705488832924922,0.0705488832924922,0.07000202685594559,0.07000202685594559,9302400
