%K14,%D3,Slow%D3,Momentum,ROC,%R,A/D Oscillator,Disparity5,Disparity10,OSCP,CCI,RSI,Return
94.7127606683455,87.894974944707,85.9971249752265,141.870117,101.385116293056,0.804237234501673,0.609696102811256,100.4060768038,101.235353297648,-0.819157010703117,102.606263508256,53.4818062235678,0.003763938709794
68.4614549624093,82.7598800363785,86.5488121931798,129.980469,101.280453215535,76.7312997703319,-0.010544905517676,99.3615293272412,100.102139231906,-0.739854223243875,36.163387139822,48.0412592911048,-0.009940881514933
70.496378053621,77.8901978947919,82.8483509586258,101.450194999999,100.994726800601,8.6629397588518,0.238182506222843,99.7091458586802,100.189528316481,-0.479473719332858,-6.89304061804044,49.0756318339376,0.001861632386455
39.5248381421925,59.4942237194076,73.381433883526,119.110352,101.182780281322,95.6444108545096,0.159081640998059,98.9258786995073,98.9973880013802,-0.072233523850021,-45.1748245102272,43.6586239880567,-0.010754062377127
25.7235148161043,45.2482436706392,60.8775550949463,-52.3896489999988,99.4859985400774,59.3360437426431,0.282507487765024,98.8406341556951,98.5679913195738,0.276603826933388,-98.4757860842232,41.4623328309776,-0.004844246195885
57.0866088431504,40.7783206004824,48.5069293301764,0.589844000000085,100.005753621241,2.53053595653898,0.984270767768825,100.191933108481,99.6577781952091,0.535989185134587,-50.3741795623653,47.8790782597726,0.011061991446427
79.3402015751659,54.0501084114735,46.6922242275317,74.9296880000002,100.73052600018,4.0566239974817,0.683660666129004,100.869642536521,100.358337635676,0.509479244964251,4.97893473807984,51.9073950731958,0.007763128403239
96.2102388898418,77.5456831027193,57.4580373715584,79.8105469999991,100.768544212465,10.3919008207178,0.943984106920765,101.837413322383,101.567315792063,0.265929574108474,104.920917942264,57.763072658772,0.012831189822302
99.6302864061812,91.726908957063,74.4409001570853,152.810547000001,101.477803994912,2.60822292241049,0.509762357307763,101.517012766216,101.69543515741,-0.175447787718119,131.413610075946,58.9305447762358,0.00274646392925
93.5452048529963,96.4619100496731,88.5781673698185,126.509765000001,101.222860017192,36.2823725794314,0.080516654556212,100.664882404731,101.364914752585,-0.690606162460658,112.868595368017,57.6596838090186,-0.00202800798689
92.3236990398328,95.1663967663368,94.4517385910243,139.219725999999,101.34066997124,39.3184421955096,0.93835878404662,100.636526112964,101.72777658477,-1.07271633023137,130.198048492644,59.9189605308673,0.004932186509489
88.2269485087025,91.3652841338439,94.3311969832846,222.569336,102.164837535828,37.4240203750547,-0.017330906260851,100.117445998801,101.317619034512,-1.18456498203191,93.4998073608448,58.6223438737683,-0.001889083429211
78.772242738897,86.4409634291441,90.9908814431082,157.549805000001,101.529572631732,59.0908506005062,-0.006639283418044,99.692773698834,100.721997049225,-1.02184565491471,53.043076415939,55.6304049092538,-0.004367981922794
95.2170027943696,87.4053980139897,88.4038818589925,348.119140000001,103.416456227176,7.60329452857441,1.00948127318499,100.368512962429,101.151427466017,-0.77400242705444,63.3010444415749,59.5019788677713,0.007630649418422
96.2371153932371,90.0754536421679,87.9739383617672,402.429688,103.968687583151,27.5402282587746,0.419514428256936,100.280719145646,100.809521610656,-0.524556070260521,56.8106528620057,59.7366809382093,0.000469765049317
80.767187446501,90.7404352113692,89.4070956225089,215.190430000001,102.098949885161,100,-0.002935579797079,99.6729957277118,99.8861625602548,-0.213409772764529,14.9491305650252,54.571626761801,-0.007120605298388
92.8546302598868,89.952977699875,90.2562888511374,217.990234000001,102.109879677934,28.4135225605431,0.925499642647407,100.369231610741,100.463386003195,-0.093720106597731,23.4683779449134,58.7837144055928,0.007871010435033
93.5633172315983,89.0617116459954,89.9183748524132,89.0400390000013,100.850881196248,13.0038668378355,0.203143499013677,100.221194198784,100.412719118703,-0.190737708927558,24.226831032446,58.9637558390376,0.000343143276633
72.014453869211,86.1441337868987,88.3862743775897,-32.2207030000009,99.6929370222055,88.0134203504758,-0.002861263752758,99.487370430766,99.5629421552161,-0.075903466505,-12.8318478183528,52.6355206027072,-0.008766815996279
68.0251603467026,77.8676438158373,84.3578297495771,-4.87988299999961,99.9534002590998,27.9225480140786,0.400363056184007,99.6882036775607,99.6252508402405,0.063189639965071,-37.4990611817441,52.9914247065625,0.000579348392947
60.7717413883879,66.9371185347671,76.9829653791677,-40.4892569999993,99.6152513155775,84.8118997106632,0.990166916693397,99.8113297664142,99.8163869643638,-0.005066500705342,6.3460706644726,53.9770971474981,0.001532434662139
32.605325068336,53.8007422678088,66.2018348728044,-26.8193360000005,99.7446672328494,85.1993336490632,0.772347539094851,99.8910801080123,99.7827387536768,0.108577250623431,-10.9778443292196,53.5093049819155,-0.000592379981683
48.7042488965829,47.3604384511023,56.0327664178927,45.2197259999994,100.432401909036,28.1127284172595,0.596068371666275,100.236963556751,99.98881863763,0.248172668206199,-24.7832121547297,55.2679654104783,0.002496852885417
53.9067272018057,45.0721003889082,48.7444270359398,-24.9697260000012,99.7630416135884,30.2370458169561,0.414093364447667,100.229849472006,100.104105198681,0.125613503137708,-7.58068586493869,55.927568727231,0.000915008486049
59.0831368542509,53.8980376508798,48.7768588302967,-19.9902350000011,99.8103851974167,58.0244185340109,0.666754582470806,100.218404312546,100.217735052931,0.000667805568625,75.2525715668825,56.6390184763884,0.00094454833001
74.4487846655858,62.4795495738808,53.8165625378896,80.0898440000001,100.765130102102,60.2831427488779,0.988144674925756,100.333339263724,100.379371841842,-0.045858603489026,118.18033216701,58.4580483652375,0.002376868748865
85.1789275413828,72.9036163537398,63.0937345261668,16.5,100.156400029735,24.9202041801546,0.448057510870527,100.341298832052,100.542498323448,-0.200113876969246,109.163876809779,59.8224298281416,0.001782382429518
89.7861404431314,83.1379508833667,72.8403722703291,25.1601569999984,100.238406029116,30.3296884626238,0.524999997743283,100.313822581076,100.635256378206,-0.319404758032355,147.418378847094,60.7297325064109,0.001162203657833
85.2566660745617,86.7405780196919,80.9273817522662,162.100586,101.549575137204,43.2549613895503,1.01093548349506,100.524489389135,100.902226990871,-0.37436002455137,184.727382330872,63.9049305906823,0.004199015976347
79.0610590846333,84.7012885341088,84.8599391457225,142.080078999999,101.357405828533,37.8505096991735,0.192843690347294,100.228211233811,100.633820843881,-0.40305496369771,116.706552167404,62.2027423226862,-0.001314117349192
74.8712770289434,79.7296673960461,83.723844649949,116.599608999999,101.112265829748,62.0131021806645,0.429377633789783,100.040543192824,100.433191771287,-0.390954993601983,88.0791856967628,61.019071145574,-0.000889841813948
69.6608129141951,74.5310496759239,79.654001868693,111.069336,101.060139510009,85.4990898486427,0.682847197137791,99.8890868554761,100.216484187618,-0.326690099733594,64.8213285915669,59.5026238605224,-0.001107603735436
0.777733599115008,48.4366078474178,67.5657749731293,-81.5791009999994,99.2232795458562,98.9133939590176,0.006375520919912,98.6108978081755,98.7168613263003,-0.10734085008491,-113.28132447473,43.1322666798461,-0.015724439329125
0,23.4795155044367,48.8157243425928,-214.790039,97.9568381899629,100,0.006748956161183,98.0448030944752,97.744928770476,0.306792718324414,-196.061384167148,35.3555154456332,-0.011860220938767
9.25771029109601,3.34514796340367,25.0870904384194,-231.779296999999,97.7973106689668,52.5811222784068,0.436040082020204,98.5751108579141,97.8932860680763,0.696498010459643,-169.10891121385,34.9677173499684,-0.000685539016623
37.7705369048029,15.676082398633,14.1669152888244,-141.940430000001,98.654283159174,3.41611303160642,0.998065738601445,100.047168441244,99.1196532114478,0.935753102179821,-89.9519682693372,45.4504714448218,0.011160437493873
30.0373122077355,25.6885198012115,14.903250054416,-191.889648,98.1839586738376,84.1153975748552,0.399379512903223,100.158778093551,99.0039022761912,1.16649524999282,-61.0421849373207,43.4068083901756,-0.002993515467131
5.33254801352225,24.3801323753536,21.914911525066,-303.680664,97.1293061706779,94.6761122556363,0.263168838986891,99.4794107316485,98.3392592768059,1.15940618551257,-83.8430719820147,37.5915861207585,-0.009591877135183
12.400749796788,15.9235366726819,21.9973962830823,-319.629883,96.9911722921682,57.4204031654349,0.97936266520231,99.7442392636494,98.9143344131736,0.839013733852958,-70.2682945310415,40.0655748602653,0.002770879501979
29.3718044376909,15.7017007493337,18.6684565991231,-237.310546999999,97.7631437592195,16.2201843508245,0.804621751662972,100.248749109263,99.7979539099592,0.451707857368061,-32.5456746959186,45.6378874933511,0.006634616414238
4.26749312850324,15.3466824543274,15.6573066254477,-328.990233999999,96.8962218972766,97.2803889796479,0.076820574276609,99.5310205577711,99.1388011070774,0.395626582441822,-38.7543806088074,39.7504614070502,-0.009749524566725
26.3864378299115,20.0085784653685,17.0189872230099,-285.639649000001,97.3022143382409,5.75610536355531,0.29233848710002,99.9772345300294,99.7188647969048,0.259098149232642,-42.7897974721409,42.2581138221683,0.003077727274168
58.1385074074966,29.5974794553038,21.6509134583332,27.6992179999997,100.265790685904,8.10836955991863,0.988629572474424,101.060690024028,101.113155591277,-0.051887973372638,38.8486657899587,52.2094955910055,0.01425407442851
73.1287594112972,52.5512348829018,34.0524309345247,221.879883,102.154625497786,17.1354050818036,1.00543559865989,101.319441045486,101.578043017813,-0.254584519099539,87.5682406103156,56.1234761422677,0.006754630656459
71.8905296636079,67.7192654941339,49.9559932774465,223.109375,102.1680511009,49.5569827562332,0.399743168309238,100.986883866626,101.30350616345,-0.312548211621798,88.7274671135798,55.717550907608,-0.000554204784091
92.3550770579127,79.1247887109393,66.4650963626583,151.759765000001,101.458439005676,14.3112008562384,0.970898159772383,100.849252778206,101.57411227622,-0.713626220077649,95.3318122889062,58.1497495946006,0.004137384113431
94.0283274231173,86.091311381546,77.6451218622064,254.409179,102.452259462632,29.4395983206719,1.02525505499443,100.902655576102,102.012327516698,-1.08778220006259,113.662960868019,61.8580256402376,0.006772507445867
96.5041052817598,94.2958365875966,86.5039788933606,365.860351000001,103.560695172061,24.7765216505512,0.470369772001486,100.649691584087,101.769574027178,-1.10040987573786,101.435501126875,62.4563125883875,0.00112339391935
82.8526012746451,91.1283446598407,90.5051642096611,271.549804,102.635525539696,100,-0.009810522655489,99.9224467187007,100.877885652096,-0.947124265362151,66.8849676010356,57.1345143144595,-0.006187472548417
95.546723049525,91.63447653531,92.3528859275824,274.759764999999,102.649104014402,23.9687482331752,1.02084888594237,100.347112773166,101.29511044053,-0.93587702628664,66.0378866427203,61.0224533508857,0.006767792160213
99.5833656829854,92.6608966690518,91.8079059547342,418.470702999999,104.074420736623,1.95082599979893,0.40606608905991,100.498928053585,101.297022679691,-0.787875699594732,57.970832322262,63.1636753501409,0.004000430441399
86.2215240114956,93.7838709146686,92.6930813730102,325.479492,103.159292650157,78.8935196926261,0.119057001513985,99.9239325279778,100.405643806203,-0.479765140647481,35.2633098401236,58.2013851576698,-0.005742351613995
90.6834981724395,92.1627959556401,92.8691878464535,202.04004,101.933556702333,10.4925015673776,0.436841453881808,100.124552477277,100.435103361726,-0.309205520833355,18.1630020807515,59.5079779866533,0.002202734725449
80.257831150992,85.7209511116423,90.5558726606504,76.7607420000004,100.729684288099,94.8087600494877,0.372187942893693,99.57013267239,99.8470473886603,-0.277338913380642,8.92045588022465,55.1685597562367,-0.00513550804721
77.072727626862,82.6713523167645,86.8516997946823,65.8798829999996,100.626598577745,87.0957066038963,0.556132020001919,99.5380469291625,99.6277405805601,-0.090028792056197,-15.008246443779,53.8759842598377,-0.001577027207183
84.2421800039102,80.5242462605881,82.972183229665,79.7001959999998,100.75492331587,12.8830945077214,0.965135006707535,100.175468337576,100.092393858159,0.082997794553016,-3.13891102626037,57.5499483257237,0.005417916981277
98.1099939642948,86.4749671983557,83.2235219252361,76.6601570000003,100.721243323986,6.10224794733052,0.90829103495918,100.672708710859,100.66397094285,0.008680134439447,44.3683563269707,61.4948764212536,0.006435967168089
67.2450333640083,83.1990691107378,83.3994275232272,0.080077999999048,100.000752554072,100,0.158560457830984,100.084181985568,100.056090879114,0.02807535873864,35.0916995541052,56.1856270304604,-0.006037956964136
53.946523777848,73.1005170353837,80.9248511148257,48.1601569999984,100.455415616793,80.0543312469643,0.511629019247935,99.8670380411353,99.8438823325315,0.023191915280918,-4.06675777265345,54.7860805288244,-0.001669008077282
78.4694940081667,66.5536837166743,74.2844232875986,37.1806640000013,100.349227032034,20.4041898554476,1.00421728784003,100.240682454423,100.378271333883,-0.137070381499182,46.2861842417781,58.5770510742427,0.005703566340483
86.0917416464148,72.8359198108099,70.8300401876226,8.43945300000087,100.078953449912,0.806293434834439,0.240478545303783,100.256806700867,100.50042539064,-0.242405630449355,74.8102877675129,59.4147139437436,0.001296325977294
25.6747093152002,63.4119816565939,67.6005283946927,-17.6699219999991,99.8337381898577,96.1981061049327,-0.007870095409979,99.6150778293482,99.695032394184,-0.080199146252014,-17.3285763144385,52.2293380018615,-0.008178499669163
2.19259676156647,37.9863492410605,58.0780835694881,-93.1494149999999,99.1254544780148,93.6477684502341,0.012597034654814,99.2807218162221,99.2926828001955,-0.012046188738354,-163.514709203728,48.4722143795976,-0.004907525651864
6.2335403428166,11.3669488065278,37.5884265680607,-59.5507809999999,99.4380135822058,85.1848276423617,0.591764270139518,99.2432312487931,99.1497711642333,0.094261523211146,-157.273246957277,46.9968250996667,-0.001998534239285
47.0696082730657,18.4985817924829,22.6172932800237,35.9003909999992,100.339330558145,23.0801816434683,1.00710544438532,100.113225531763,99.8569632960306,0.256629309838591,-69.262485677312,52.7736005685834,0.007472787266453
35.73264781491,29.6785988102641,19.8480431364249,-42.6796880000002,99.5987653707365,83.6902157521045,0.69456340525071,100.10755169953,99.6970072503252,0.411792149561564,-9.08279457691874,51.1525471378407,-0.002002677754321
82.7658056555272,55.189353914501,34.4555115057493,-19.6601570000003,99.8163554664813,0,0.939502742920603,100.827535118916,100.576467950125,0.249628142554465,52.5656459013813,57.2391734964455,0.008634694206944
38.765765552699,52.4214063410454,45.7631196886035,-40.6005860000005,99.6184481834281,72.0391036486687,-0.027160746757255,99.9402994187858,99.8091219141575,0.131428372590151,-18.0592278121635,50.8550350699663,-0.008008699398839
56.2826359897171,59.2714023993144,55.6273875516203,11.2294920000004,100.105707738163,21.2943146844809,0.563424853138262,100.077620410959,100.119331128477,-0.041661002972749,-16.3495266376524,53.0978321716972,0.003214086605208
1.48770572456952,32.1787024223285,47.9571703875628,-170.290039000001,98.4060821840457,97.6061275357345,0.045329501948237,99.1302997377144,99.1397598112134,-0.009542158985441,-120.973022197985,45.2110933504536,-0.011371578722076
21.9125326116055,26.5609581086307,39.3370209767579,-146.879883,98.6269815431148,44.670311635854,0.882186435927793,99.5636678499471,99.6291031688975,-0.065678919983363,-102.455636536315,47.7845201305657,0.0035440093698
23.8657478672275,15.7553287344675,24.8316630884756,-55.1699210000006,99.4800244763659,50.3118448492517,0.559030568457793,99.8502834460421,99.7209004523366,0.129745111725409,-64.9595256875373,48.0819376675038,0.000399947208823
25.8564811682893,23.8782538823741,22.0648469084907,1.20019599999978,100.011367612793,91.1224686179849,0.969691326775128,99.9686669097801,99.7604021809017,0.208764925085885,-24.1506234718256,48.4045096921186,0.000407466570326
30.7903716866113,26.8375335740427,22.1570387302947,32.9599600000001,100.312804213143,60.8076470066708,0.699032523389495,100.191927420997,99.8300202283404,0.36252340911924,-39.1701834161435,49.2461724953476,0.001009465512785
10.2612004300153,22.3026844283053,24.3394906282407,-96.0898439999983,99.0948301453791,71.6960822694132,0.093773821839485,99.7034567118789,99.4451095727429,0.259788681661565,-137.88539797633,45.4755273119449,-0.004759706267087
0.971022254064029,14.0075314568969,21.0492498197483,-159.540039,98.4941111713554,97.801732812285,0.310588923935829,99.1182320639836,98.7933166072489,0.328884045897945,-178.805592311418,39.9314774857134,-0.00805259909349
7.65795688568868,6.29672652325602,14.2023141361527,-235.259765000001,97.7984073132925,39.7900239510496,0.823603906245685,99.4650136883082,99.1633954211382,0.30416290798542,-156.805404367094,41.3637174133589,0.001510298242651
3.96791653089413,4.19896522354895,8.16774106790062,-203.019531,98.0847773391961,80.125990063033,0.004782937293186,99.2633322072961,98.8476873771218,0.420490191731568,-145.243965534306,38.0563487662932,-0.005103983644734
30.7209155817866,14.1155963327898,8.20376269319826,-171.330077999999,98.3889039146149,17.7008728806347,0.653080702312625,100.095338568167,99.6351598993132,0.461863732961966,-84.3818974529505,44.0011254222664,0.006324702470869
18.8548331240839,17.8478884122549,12.0541499895312,-100.629881999999,99.0428462575696,43.6791366013415,-0.013535641672145,99.8187096989927,99.2519545995325,0.571026637960953,-91.0355297729513,40.7816387930992,-0.004800654965438
39.6597073065766,29.745152004149,20.5695455830646,-69.1103519999997,99.3449696536493,2.49408375968113,0.562615461882472,100.38809861848,99.9733951505487,0.414813828526124,-46.6193104996799,46.5488219746035,0.006605251404764
36.066788808363,31.5271097463412,26.3733833875817,-95.2998050000006,99.0971062070802,61.5392303323104,0.365622683711728,100.160415101207,99.8546128265528,0.306247519266112,-11.6369277375937,45.0399349845278,-0.002096027974694
33.5869175309639,36.4378045486345,32.5700220997082,-111.860352,98.9406391656248,79.8213121105029,0.602807952549244,99.947155032579,99.84419589298,0.103119804489569,-5.87495481710343,44.1793192873557,-0.001172103232823
82.2091616104252,50.6209559832507,39.5286234260755,19.3505860000005,100.183072734384,2.62733617327494,1.00220344565566,101.060381778633,101.181319098784,-0.11952534442883,79.8794315781765,54.9151482400387,0.01357950521626
97.378030085749,71.058036409046,52.7055989803104,113.919921999999,101.082932219303,10.4237979071232,0.770003676171219,101.057110802842,101.493748210366,-0.430211136373694,125.890319520013,57.6515558206276,0.00417969231238
84.5017956902737,88.0296624621493,69.902884951482,161.059571,101.543474611511,60.4025471780584,0.044530404067657,100.481698038879,100.979917017139,-0.493384222305443,98.9254242981362,54.6209479721943,-0.003533202802464
94.9905174524626,92.2901144094951,83.7926044268968,227.929687,102.181013867602,17.0233756410553,0.980493548644078,100.846541940651,101.546806843121,-0.689598151079289,120.450398804578,59.6454007077548,0.007798266356333
94.6461328777517,91.3794820068293,90.5664196261579,285.650391000001,102.747354261818,50.0245945582935,0.61638835870654,100.441014438923,101.313262253643,-0.860941396335398,115.569780144081,59.8989114884882,0.000410248214779
70.3866468093743,86.6744323798629,90.1146762653958,134.390625,101.284430710975,97.2690060839786,-0.113158883932199,99.621782040785,100.374481585002,-0.749891339244147,55.4739674592806,52.9125151029295,-0.008003414468164
55.4791106204558,73.5039634358606,83.852625940851,132.080077999999,101.268437119145,91.4256527262174,0.370196584120007,99.2932765049589,99.7520540261783,-0.459917869058621,4.69541785074593,49.1210189572849,-0.004957804608296
59.4087526858124,61.7581700385475,73.978855284757,77.1503909999992,100.736055505629,38.142091285459,0.607941479172006,99.4933514989743,99.8102239874349,-0.317474979818211,-20.3020732804693,50.1353433086508,0.001313394009091
83.012929032097,65.9669307794551,67.0763547512877,182.310547000001,101.742992333757,6.23406394470225,1.01920765747304,100.346491470454,100.423544956431,-0.076728506258709,20.706748941941,55.831380452334,0.007878814253581
59.0176904511153,67.1464573896749,64.9571860692258,110.259765999999,101.055382979307,70.4595101937449,0.0213134749905,99.7873150985486,99.5243888825365,0.264182698295578,-24.2758117257547,49.6423130870423,-0.007922478757946
36.1366068496664,59.3890754442929,64.167487871141,-107.720703000001,98.9827343546883,89.5319721448286,0.342390727504294,99.2855083148634,98.9073501389711,0.382335767120399,-68.928414721197,44.8128794663501,-0.007209037714284
0.854348125324153,32.002881808702,52.8461382142233,-255.469727,97.5975010391687,97.4475803221298,0.027721945775459,98.6169741375281,98.1674412287976,0.457924647014848,-135.260446832372,39.2250412127033,-0.009873497606327
20.26219843956,19.0843844715169,36.8254472415039,-173.879883,98.3589936124536,24.0085599323258,0.710632085229892,99.2932305100072,98.7462426166317,0.55393286760198,-119.604911277191,42.5088424354625,0.004241607592389
19.5610544345796,13.5592003331546,21.5488222044578,-258.969725999999,97.5748627490215,43.24743402985,0.403101671641778,99.6921665700756,98.9657646023877,0.733993185023528,-96.9245278047307,42.3710615358157,-0.000236034277904
26.4130042111574,22.0787523617657,18.240779055479,-239.310547000001,97.7598812932817,66.1829182465556,0.904363591499793,100.140627736243,99.4200782011045,0.724752533065331,-53.9270002431008,44.2720286362014,0.002307196286987
29.9986083210942,25.3242223222771,20.3207250057324,-141.230469,98.6673152830358,49.6590563079444,0.652613088871785,100.309941593321,99.6738450625244,0.638177979787868,-39.1239374643312,45.2890753131811,0.001204569497477
34.8097532011216,30.4071219111244,25.9366988650557,-71.8105469999991,99.3190021305342,44.2693437543766,0.634250947070067,100.288961270611,99.9031397012901,0.38619563957049,-16.5193697155881,46.6948244034099,0.00161434047929
57.5233110777103,40.7772241999754,32.1695228111256,-5.96972699999969,99.9434618018231,7.28523557293832,0.621079079535241,100.79969273566,100.669041898317,0.129782537788633,25.4944657373073,52.8537170047775,0.007609065728168
67.3971658528621,53.243410043898,41.4759187183326,-73.2402350000011,99.311777438694,2.53922840370655,0.389780503775122,100.665005698631,100.89140207183,-0.224396101699114,66.0027525140237,53.9972186579803,0.001508599780167
62.2538004681647,62.3914257995791,52.1373533478175,-22.1494139999995,99.7902046742928,86.0465916941381,0.469322052252472,100.173318280695,100.595548724921,-0.419730743136316,64.2512048227116,51.20626740127,-0.00314321774552
30.4150715509682,53.3553459573317,56.3300606002696,-40.4091790000002,99.6144721299189,95.2489664119611,0.243101386079983,99.3045438504296,99.732958651808,-0.429561909292224,8.29445353706382,44.2147538495526,-0.008957362436168
0.362377804872971,31.010416608002,48.9190627883042,-60.6699210000006,99.4154004237409,99.0187227457451,-0.021589684097576,98.4191108323301,98.6080498476663,-0.191606076408694,-103.501589900453,37.0675335198163,-0.011852187729852
16.1812251711814,15.6528915090075,33.3395513581137,-134.950196,98.7051472740491,54.4369584249395,0.344575904122943,98.6303809344842,98.4458070694773,0.187487786937136,-153.448014865332,35.554048648523,-0.002932992739188
19.0078054860518,11.8504694873687,19.5045925347927,-127.280274000001,98.7784521664901,82.4692446071448,0.9028265999085,99.2061194817426,98.6157845463516,0.59862114174376,-126.163865774078,36.0382702544943,0.000506455774516
5.29360424731088,13.494211634848,13.6658575437414,-204.870117,98.0383246122741,98.8748740159334,0.36111620173167,99.2577243852927,98.2956477552603,0.978758115952172,-128.421943831212,33.27117117459,-0.00520289480566
8.98407114921865,11.0951602941938,12.1466138054702,-203.040039000001,98.0581870509744,75.8899310836113,0.942048944068007,99.7609404190667,98.6262379276344,1.1505077302704,-100.969468860818,34.7236575406727,0.001407412257865
