Date,Open,High,Low,Close,Volume
2008-03-19,13.509298527135257,15.666245350795508,12.487586873822506,12.828157424926758,708486000
2008-03-20,13.259549912199226,14.758060304348232,13.055207192308051,14.610479354858398,198985200
2008-03-24,15.266645736320395,15.371087189098306,13.395778213256586,13.561522483825684,149566400
2008-03-25,13.754517523914194,14.58778019479141,13.581961195339844,14.360733032226562,87092000
2008-03-26,14.242668508550425,14.640001912078507,13.97929383268205,14.521936416625977,43111600
2008-03-27,14.542369461030631,14.699030803799973,14.224503130581192,14.28353500366211,39829600
2008-03-28,14.387974347384777,14.403867574944053,14.113247566870472,14.249475479125977,24675200
2008-03-31,14.21315172147912,14.41295346271009,14.088275958003328,14.158660888671875,22157200
2008-04-01,14.3175922666852,14.458361244154114,13.693212661928946,13.988373756408691,60410800
2008-04-02,14.013348264102437,14.149576187133789,13.736350505673872,14.149576187133789,43836400
2008-04-03,14.065569673017976,15.050954237591743,14.036053304032949,14.871586799621582,100868000
2008-04-04,14.735356846688992,14.830716211078181,14.474252340376994,14.639997482299805,36394400
2008-04-07,14.780765520881696,14.939699526536169,14.535554242830928,14.767143249511719,28301600
2008-04-08,14.735355776639345,15.493692189187286,14.714920638764548,15.459634780883789,53925600
2008-04-09,15.5391056022273,15.602678519304762,14.896561830477665,14.937430381774902,48324400
2008-04-10,15.021445789851152,15.150862643570846,14.783045501941382,15.010092735290527,22372000
2008-04-11,14.814831976031629,15.159943008539843,14.814831976031629,15.010092735290527,26421600
2008-04-14,15.144040932086952,15.266646574399894,14.8783962398582,14.912453651428223,28443600
2008-04-15,15.050951247486955,15.109983973729241,14.531013222742875,14.610479354858398,23888000
2008-04-16,14.658160454749929,15.200802893799368,14.658160454749929,15.016895294189453,25136800
2008-04-17,15.044144499176744,15.382444264394481,14.987382712223258,15.221240997314453,22459600
2008-04-18,15.441469380232077,15.995462969324064,15.257560103430466,15.666245460510254,104099600
2008-04-21,15.775233324871646,16.46091480706673,15.632192542747333,16.11353302001953,58848000
2008-04-22,16.32923109210098,16.438214489485677,15.89330096702686,15.956873893737793,47357600
2008-04-23,16.108993637562456,16.279278989892852,15.822915492854563,15.911463737487793,37319600
2008-04-24,16.165749405297582,16.57216383613953,15.902375725806568,16.415502548217773,38086800
2008-04-25,17.255575985266226,17.273740165196813,16.781048477142544,17.051233291625977,101460000
2008-04-28,17.369107192845743,17.548474651463266,17.00583209473595,17.17157554626465,132517200
